machine,method,AUC,pAUC,Accuracy,Precision,Recall,F1,Threshold,TN,FP,FN,TP
pump,CNN14_kNN(k=5),0.6985,0.2005,0.6449,0.6145,0.8947,0.7286,13.920694,144,256,48,408
