machine,method,AUC,pAUC,Accuracy,Precision,Recall,F1,Threshold,TN,FP,FN,TP
valve,CNN14_kNN(k=5),0.7119,0.1909,0.6416,0.6111,0.9415,0.7412,13.513215,113,287,28,451
