machine,method,AUC,pAUC,Accuracy,Precision,Recall,F1,Threshold,TN,FP,FN,TP
fan,IsolationForest,0.5028,0.0531,0.7877,0.7875,1.0,0.8811,0.350441,2,398,0,1475
