machine,method,AUC,pAUC,Accuracy,Precision,Recall,F1,Threshold,TN,FP,FN,TP
pump,OCSVM,0.7393,0.3494,0.6273,0.5958,0.9342,0.7276,-3.339079,111,289,30,426
